nama_tempat,user,review,rating
Uluru,emily beare,"Beautiful scenery, worth the travel! Catch the sunset at Uluru and watch the rock change colour, book the light up tour before you get there as we missed out to no availability to book in on the day (and we were there in a quiet time) …",5
Uluru,E Vass,"It’s a gorgeous place and if you wish to explore, don’t do the sunset hop-on hop off tour. It was super rushed and we couldn’t enjoy it as much.",5
Uluru,Wendy Cuevas,Such a wondrous place. Should be one of the wonder of the world. This place deserves it! I love the fact that they give respect to the native people here. It is one way to preserve this amazing place. Would definitely go back! The resort near it is just a bonus relaxation after a long drive!,5
Uluru,Timothé Paris,"For me, it's the highlight of Australia, this is a beautiful national park which is really well kept. Both the Uluru and the Kata Tjuta are impressive and full of history and traditions. …",5
Uluru,Campbell Cheng,"The three-day pass for unlimited entries(need to be out by 19:30) of the park is 38AU$ for adults.
Great place to hike and sightsee. …",5
Uluru,Anne Nitschke,Since I’m a kid I’m dreaming of seeing the Uluru with my own eyes and it is extremely beautiful!,5
Uluru,Greg Wallace,"Fantastic images to be found everywhere you go. Guided walks at Uluru are very informative and are highly recommended to attain a cultural background. Kata Tjuta walks are particularly impressive, with both Walpa Gorge and Valley of the …",5
Uluru,Dariu Szewski,Great place for a weekend. Sunset viewing is a must.,5
Uluru,Kelv,I could probably post 1m photos of this place. Photos do not do the area justice. Its drop dead gorgeous. A couple of the smaller walks to the water holes within Uluru are amazing. If you have the body and the mind for it a walk around the …,5
Uluru,Nareekarn Pankaew,It is an incredible to walk around a famous Uluru. I started the tour at 9am and finished it at 3pm. Quite a long walk but it’s worth!! (Highly recommended to do the walk in the cold day and bring a bottle of water with you) stay hydrated!!,5
Uluru,Effie H,ABSOLUTELY beautiful. A must to come here. Uluru changes colour through the day. You can walk around it if you want. Some areas are highly sensitive to customs therefore photos/videos are not acceptable.,5
Uluru,L SG,Such a special place in Central Australia. Take the time to read the signs around the rock that tell some of the stories and history of Uluru. The walks are all spectacular. If you're there at the right time you might get to see it raining on the rock - amazing!,5
Uluru,Kaushik Jay,Three days proved to be a little less to enjoy all that this park has to offer. We witnessed dramatically different sunsets and sunrises in just three days. Be sure to start with the cultural centre and pick up the trekking maps. Google maps is not accurate. Get the park tickets online.,5
Uluru,Josh Brownley,Lots of fun and enjoyable time here,5
Uluru,Amy I,"Incredible place, steeped in history and beauty. We toured around Uluru on Segways which was a fun and cooler way to explore the base of the rock. Make sure to see the cave paintings and water hole. I recommend seeing Uluru at sunset and …",5
Uluru,John Cougar,Excellent walking trails to one of the most picturesque spots in Middle Australia. A moderate level of fitness recommended as the self-guided trail is Grade 3 and occasionally loose underfoot. Worth the effort to get up to the observation deck.,5
Uluru,Jonathan Miller,Is it iconic? Yeah. Was it a beautiful spot? Yes. Was is it a once in a lifetime experience? I guess. Was it the best thing to see in any trip to Australia? No. And this is where my point lies. Ayers Rock is not the reason to visit …,3
Uluru,Don MacAuslan,Beautiful landscapes amazing natural wonders. Definitely a bucket list destination in Australia. From August Brisbane Uluru direct flights will commence making it even easier (possibly cheaper) to visit. We found 3 nights perfect to see and …,4
Uluru,Audrey Iacuzzi,Just one of the most beautiful place. Don't miss the Kata Tjuta. They are worth a visit. And you should definitly stay for the sunset. The changing color is amazing. In one day I managed to do it both (Ayers rock and Kata Tjuta) …,5
Uluru,Beautis Chan,Great place but the price is just a shocker. Shouldn’t paying that much is just visiting for a day. Not everyone is always able to spend many days added accomodation. …,4
Uluru,Robert Sepping,Fing magnificent. Uluru and Kata Tjuta are awesome sites and sights. The park staff are brilliant. See the cultural centre and be sure to take a guided tour. The walking paths are also great  for fit people.,5
Uluru,Alexandra Mann,Amazing to see. Felt like I was on another planet like Mars. Highly recommend doing the walk around the rock if you have time. It takes about 2 hours but worth it as you really get a sense of how massive the rock is,5
Uluru,Jordan Verbeek,"Unforgettable. This should definitely be on the bucket list. To any Australians reading this post, I want you to forget travelling overseas for a moment. You need to check out your own backyard first. For any international travellers, book …",5
Uluru,Ian Messig,"Do it. Just go. Now! Awesome place. Uluru is amazing. Kata Tjuta is wonderful. The climb to the Valley of the winds is a little bit difficult. However, the view is awesome.",5
Uluru,Diwa Venkata,Very well maintained. National park tickets can be bought online. 2 days free if you buy a 3 day ticket.,5
Uluru,dechen choden,The rock is Magnificent but too many flies!!! Best to have a fly net!,5
Uluru,Kevin McCarter,Uluru. This place is sacred to the native people of this land and they prefer that no one hike it. I agree with them and hope they are able to achieve of goal of keeping all tourists off this gorgeous rock. …,5
Uluru,Jen,"Kata Tjuta is a must see when traveling to the Northern Territory. A short and rocky hike is a must. Hiked through the Valley of the Winds route, 7.5km. More variety in the landscape compared to Uluru/Ayers Rock. …",5
Uluru,Rom Spi,"Great park, but doesn't offer 1 day passes! Only 3 day ones. Very inconvenient as most tour in this area are for 5-6 days which means you have to buy 2 passes, or if only coming thru for a day, you get overcharged. Offer more options!",3
Uluru,Malay Adhikari,"The Ultimate Icon in the Red centre of Australia. A visit to Ayers rock/kata tjuta national park is a must if you are visiting Alice springs. There's so much  history of Aboriginal arts & culture going back Thousands of years, that only a …",5
Uluru,Joydip Roy,"A must see place in Australia. Just amazing. It’s about 40-45 minutes drive from Ayer’s Rock  to Kata Tjuta. In Ayer’s Rock, there’s a loop walk of around 10.5 km which takes 3.5 hours. Please take enough water.",5
Uluru,Paul Steele,This national park is truely the heart of Australia - Uluru and kata Tjuta are must see and experience sites. …,5
Uluru,dawn mansfield,Kata Tjuta was an experience different from Uluru. This site had a different atmosphere  and character to it.  We were able to walk into a gorge that had the two major rocks coming down to meet.  Walking in this area was akin to walking on a  planet and so quite.,5
Uluru,Mike Simmonds,"I am not really one to hit spots simply because it is the thing to do. That said, this place is truly stunning.
This was my third drive through the centre of Australia and I had some time so I …",5
Uluru,Sandeep Adnani,"Beautiful natural wonder, great paths and sunrise point. It was a dream come true to visit and the winter weather was perfect. It was a sight to see everyone just quietly bear witness to the history and culture Uluru represents. Palya!",5
Uluru,Mozinoz_ Digital,"Impressive place, we felt emotional when we visited Uluru, undoubtedly a spiritual place and special significance to the traditional landowners, Yankunytjatjara and Pitjantjatara people. Uluru is enormous, like what it would feel like …",5
Uluru,Nadia Espley,Magnificent rock jutting out from the semi arid landscape. Up close you can see where Uluru was worn from the sea that was once flowing in this region. Incredible experince seeing it up close and biking all of the way round.,5
Uluru,Stuart Park,"Awesome landmark a must see.
One VERY important note - DON'T RUBBISH IT, this is particularly directed at SMOKERS. Such a disappointing experience in such an epic place was all the …",5
Uluru,Val Kraken (ValKraken),"It was free to get in, would not pay for it. Definitely do it once and no need to see it again. Fuel getting here was around $180. It was good to see it though. Very alien like.",5
Uluru,Aaron,"Though the hike will be closely shortly, I thoroughly enjoyed the experience of making it to the top of Ayers Rock! *Very* difficult/dangerous hike. I recommend showing up at 6:45 AM in order to beat the weather and crowds (for what you …",5
Uluru,Tanya Fillion,Uluru is a sight that would never get old. It was amazing to finally visit. I love the Mala walk provided free by the rangers at Uluru. I hope they close off the walk up Uluru as it is disrespectful to the Traditional Owners. I loved hiking …,5
Uluru,Rainer Winkler,Amazing place. Great sunsets. Nice walk around the rock. Great free culture walk at 10 am at Marla. Spend lots of time exploring this amazing place.,5
Uluru,Mike “Mike” Cook,"This has to be on everyone's to see list. You need to have a bit of luck with the atmospheric conditions but even with the unfortunately cloudy conditions I experienced it was awesome. There is now an impressive art exhibition called "" The …",5
Uluru,Ting zhu,View is awesome but do remember to bring a fly nest for protecting from hundreds of flies 🙂‍↕️ …,4
Uluru,Ali Tahiri,"Beautiful National park,. Follow the steps of the.  Aborigines who gazed in wonder at nature at it's best as they came across tectonic plate movement s that merged in the center of Australia. …",5
Uluru,Beau Mitchell,Uluru Kata-Tjuta National Park is a must visit destination in Australia. The landscapes are out of this world. We stayed for a week to really soak in the environment and to be able to take our time with the hikes. The base walk is 10km or …,5
Uluru,Red Maula,"It's an incredible rock formation. I'm just disappointed by the lack of signage,if you are first time travelling here make sure uour fone have a tesla signap because some network doesn't really work here and you may have chance losing your way especially on the way to Ayers Rocks, but based on my experience, it's just fine.",4
Uluru,Ali Turk (Alisturk),"Well this rock is just something out of this world. Firstly,  the sheer size of it takes your breathe away. The various colours you see throughout the day as the sun shifts in its daily path. It is amazing to see green vegetation amongst …",5
Uluru,Melissa Spratt,"Absolutely amazing place to visit. There are easy walks that don't take very long and a 4-5hr walk around the valley of the winds. The Valley walk is well worth the Walk to the view of the valley, which is approximately a 45min to n hr walk to the highest viewing point.",5
Uluru,Joan Hawes,Uluru you didn't disappoint. Your wonderful sunrise & sunset. We had a helicopter flight to see you from the air. Also walked around the base & drove the road. Uluru you have changed my life.,5
Uluru,J P,"Climb is absolutely amaising. Was worth the 8000km just to do this. Shame all Australians are now losing the ability to appreciate it to satisfy a minority. Surely there is a way to satisfy both sides.. but now only ""special"" people will be …",5
Uluru,BINGWEI TAN,"Ayers Rock really shocked me! This huge rock gave me a huge shock. You can see this huge rock from far away. When I stand under the rock, I feel that I am very small. Maybe I will come the second time, the third time or even more times! It …",5
Uluru,Devy J.,"The majestic red-rock formations in this park are particularly impressive at sunrise and sunset. They can be admired from various viewpoints at these times. This is a sacred site for the region’s Indigenous population, the Anangu, who …",5
Uluru,Bernard Washer,"Well, it's a national icon. So a must see. However, the Olgas  and the Kings Canyon were more spectacular.",4
Uluru,Sunshine,The most beautiful astonishing creation of nature and mother earth. The whole rock is a swayambhu of Shri Ganesha. You can see his face on every angle and side throughout. The locals also consider it as a spiritual symbol. Place of …,5
Uluru,Thilanka Siriwardana,"We travelled to many parts of Australia, about half of the country. One place stood out for me – it made me feel a spiritual connection; it is Uluru. It's like I could understand and connect with the ancient spirits of the Aboriginal land. …",5
Uluru,David Sullivan,"Terrific national park, lots of great scenes and a handful of world-class walks. Only one toilet, which is a drop toilet, and will make your eyes melt. We spotted wild camels on the drive in from Uluru, where you turn left towards Valley of the Winds.",5
Uluru,Larissa H,"Beautiful national park which is well looked after. The highlights are obviously Uluru and Kata Tjuta, and if you get the chance, do a sunset at one of them. There are heaps of activities and walks for everyone so it is worth a visit!",5
Uluru,Dave Osen,This is a truly unique and beautiful place. I recommend visiting at sunset. You will see the rock change colors as the sun sets.,5
Uluru,Chris Abbott,Love it here. The whole area is so beautiful and spiritual. The place is alive with the earth's energy. You can understand why the whole area is sacred to the local aboriginals. Uluru was stunning at Sunrise and we did the walk around the …,5
Uluru,Cindy-Anne Pirie,We had a tour guide and I recommend getting one as the knowledge they have is priceless. The Rocks heritage is so interesting and it’s absolutely breathtaking at sunset.,5
Uluru,Michael Palombieri,"Photos don't do this place justice, its absolutely massive, such amazing colours, the walks are great, the people are great, the views to die for, I can't wait to come back and visit again, walks are all pretty easy, kids should be fine, …",5
Uluru,Bruce Bettcher,Loved it... did the whole loop. The weather was a bit fresh but good for walking. Scenery and just the size of the towering Domes was inspiring,5
Uluru,Ian White,What a great area - no International travel so domestic travel brought forward. The whole Kata Tjuta area - fascinating & steeped in culture we all should learn about. …,5
Uluru,Aspen XU,big nice rock!,5
Uluru,realbudgiesmuggler twohatsbluesattack,My absolute favorite outback tour was Kata Tjuta..also known as the Olgas this place absolutely is breathtaking and the energy very powerful.. the walk is fairly hard about 3hours and walking boots are an essential water and some snacks are …,5
Uluru,David Keogh,"Superb, sublime.  Hiked the base beginning before dawn to see the sunrise colors light up the rock.  An easy 9.3km walk took about 2.5 hours at a leisurly pace, stopping to read the guide posts along the way.",5
Uluru,Melanie,We arrived at Uluru in time for sunrise. Plenty of parking and clean facilities. Everything was clearly sign posted and we had a great morning exploring.,5
Uluru,Steve Morris,"Magical place! It’s a beautiful feeling being here, a must see and do!
Just go and experience it!",5
Uluru,Crystal Koh,3 day park entrance fee for $25 per adult. Would recommend to see Uluru from afar first then do a walk but do not climb it as it is a sacred ground. Avoid 11am till 5pm as it's too hot. Very popular with tourists during winter times as temperatures are lower,5
Uluru,scotty,"One of the most awesome places you can visit on the planet Earth... it is so unique, so quiet, its great for those who want to slow down and enjoy the day and experience thousands of years of history with no rush.. It does have 4g Mobile …",5
Uluru,Derek Mycroft,"The park is an amazing experience, jaw dropping views, lots of history, and well marked.  It's just far from anything so you're left with staying at the Ayers Rock Resort, which is nice but can be expensive, or driving hours from Alice …",5
Uluru,Gerard Corlay,"Beautiful place, full of experiences! We went when we still could climb up so it was worth it. …",5
Uluru,Robert Patten,"I visited this magical land back in 1986, as part of (an eventual 9 months) tour of Australia.  My then girlfriend and I had bought a car in Melbourne, a 1966 Ford Falcon estate.  We then drove almost 16000 miles through Australia. …",5
Uluru,Bec Broadbent,"Absolutely stunning. The rock has such an amazing presence, it really does feel like a sacred place. Sunset at Kata Tjuta was magical, and I got up early to begin my Uluru base walk at first light, which was incredible! …",5
Uluru,Djanaya Hampton,Amazing spiritual place 1000% recommend !,5
Uluru,missavaaadivineXOXO,i'm still yet to go over there but it's my absolute dream to go and visit beautiful Central Aus and especially Uluru and its surrounds as it's full of beautiful rich cultural heritage that's unmatched and incomparable to anywhere else in the world. such a rich beautiful place ✨️ 🙌🏻 ✨️ #alwayswasalwayswillbe🖤💛❤️ …,5
Uluru,Nicole Hodgkinson,"Absolutely incredible!!
We stayed at longitude 131° and the tour guides we had were amazing and super knowledgeable!!!",5
Uluru,Sean,"What a stunning place to visit. A very spiritual place, allowing contemplative walks while taking in the scenery & experiencing all this wonderful location has to offer.",5
Uluru,B,This spiritual place for Aboriginal people is like no other place in Australia. A walk around its perimeter will take you about a few hours and best done during the winter months. I would recommend a tour guide to learn more about the history and spiritual background of this giant monolith,5
Uluru,Swavika Prasad,So much culture and energy. There is nowhere like it in the world. Definitely a must do when you visit Australia. Seeing these geological masterpieces is beyond anything I've ever seen.,5
Uluru,Saga,"Uluru, or Ayers Rock, is a massive sandstone monolith in the heart of the Northern Territory’s arid ""Red Centre"". Must visit once in a life time if you are living in Australia.",5
Uluru,Kurtis R,"Enjoyed the sunrise and sunset viewing areas for Ayers Rock / Uluru. Hiked 10km around it, and hiked the Olga's as well. All were enjoyable.  Clean and well marked trails with a couple interpretive guides to add some info.",4
Uluru,Jacques Herve Cezar,"Uluṟu-Kata Tjuṯa National Park is absolutely breathtaking! The sunrise and sunset views over Uluṟu are magical, and the Kata Tjuṯa hikes offer stunning landscapes. A must-visit for nature lovers and those wanting to experience Australia’s rich Indigenous culture!",5
Uluru,Derek Jenkins,"Sadly, this place is starting to look and feel like a cheap tourist trap rather than the home of a world-famous and culturally-significant landmark. Company after company trying to fight for your wallet offering bicycle hire, Segway tours, …",2
Uluru,Ross Carins,"People would say ""why would you go all the way out there"" to me when I said I was going here but I'd highly recommend it. It's a great experience and I found it very interesting. Make sure you get out and walk around the rock, visit Kata Tjuta and the cultural centre. Lots of information about the history.",5
Uluru,Denver Hobson,"100% going back here again, when you're driving you think ""surely a rock can't be that good"" but once you get there it is something, there is no way I can explain it, I 100% would recommend anyone to take a trip there atleast once in your life",5
Uluru,Hunter Silman,"You have to pay $80 bucks to enter when my taxes already pay for the upkeep, just to not be able to climb it, don’t even get me started on the fact that the hotels charge you extra, the rock it’s self yeah kinda good.",Unknown
Uluru,Alicia Apro,Kata Tjuta is so underrated. Everybody must visit this place! The valley of the winds is supposed to be a 4 hour walk but we did it in 2.5 and that was with a food break. So we managed to do walpa gorge as well. Leave early. See the …,5
Uluru,Pin-an Chen,It's a beautiful significance place for Anangu. And you can feel how greatest it is not just the landscape also the culture they share with us.,5
Uluru,Bradley Sutton,"a place you visit to connect with nature and culture, not for thrills. We started early to catch the sunrise over Uluṟu, and the changing colors were mesmerizing. The walking trails are well-marked, but some, like the Valley of the Winds, …",5
Uluru,Nino Bustillos,Majestic! The one word I can describe this place! You have to go to truly appreciate. We visited both Kata Tjuta and Uluru just because these are the only one you should really visit. both changes color  during sunrise and sunset and …,5
Uluru,Rebecca,"This a wonderful place to checkout in Australia and absolutely worth going to the middle of the country to experience it. You’ll need to rent a vehicle to get around on your own, something I definitely recommend. You need to spend at least …",5
Uluru,M,It's really beautiful but I think more signs could be put up regarding photography allowed zones or having a media gallery. It was a bit confusing with different guides saying different things about photography being allowed in kata tjuta.,4
Uluru,Shireen Shoaib,"Amazing experience!!  Enjoyed every minute of our stay.  The views,  the scenery the whole atmosphere is indescribable. A must visit.",5
Uluru,Gareth Dawkins,Breathtaking. Great roads in that circle Uluru. Expensive to enter but worth the money. Plenty of places to stop for photos.,5
Uluru,Rafael de Ramirez,"What an awe inspiring place.
Really good walking tracks/paths and the viewing places/platforms are absolutely perfect. (some even have free Wi-Fi)",5
Uluru,carla Hodson,You need to make this a priority to visit. It's such a gorgeous place. The sunsets are to die for. It has an amazing spiritual presence about it. You won't regret it.,5
Uluru,Maayan Kadvil,"Uluru is OVERRATED! Yes, it’s beautiful. Heck, it’s gorgeous! But DOES NOT worth the money and effort it takes to get here. Everything around is very expensive and overpriced just because of the buzz around it- gas, food, accommodation, …",3
Uluru,Ida’s Journey,An amazing view. I can’t believe that I have been here but still don’t know how to express my feelings. I travel all the way from Melbourne and take few days driving on my own. Tired and exhausted but completely worth it. 3 days looking at …,5
Uluru,Ed sl,What can I say? MAGIC!!!! Sunrise and sunset are a must,5
Uluru,Bibek poudel,"Uluṟu-Kata Tjuṯa National Park is a must-visit for those wanting to experience Australia’s spiritual heart. The combination of natural beauty, Indigenous heritage, and unique landscapes makes it an unforgettable destination.",5
Uluru,Jane Irvin,Breathtakingly beautiful. A wonderful energy emanates from the earth,5
Uluru,Howard Cheetham,"If possible this is more impressive than Uluru,  and more secretive. We were unfortunate to have  a cloudy evening so we didn't get great sunset pictures... but what the heck.",5
Uluru,karen dart,Great and interest ..will b coming back again..field of lights dinner is worth it..camel riding at sunrise ..learnt dot painting and symbols of animals..and of course Uluru..and olgers...,4
Uluru,Ariel Abecassis,"An amazing experience, great to walk there.",5
Uluru,Abbey Dean,Must visit. Stunning scenery. Could watch the sunrise and sets over and over again. Not that many walks - only 2 longish walks one at Uluru and another at Kata Tjuta. Beautiful informative cultural centre,5
Uluru,Lianne V,"Must visit when youre in Australia. Very pretty, especially with sunset/sunrise. Basewalk around uluru was not that interesting but the walk on katja was great!",4
Uluru,Michael McCristal,There is something quite spiritual there in The Red Centre. Especially Uluru and Kata Tjuṯa (The Olgas),5
Uluru,Uzi Quattro,"$38pp 3 day entry.. no cash accepted.. has qr code to scan all automated but have lady there making sure no one sneaks in lol..
After driving in there is a "" Sunset parking cars "" for obvious reasons however …",5
Uluru,Hennie Van Der Merwe,It is a very special experience to see and walk. While there also go and walk the Olga's,5
Uluru,Phuong nguyen,"We were enjoy watching the sunset and the Field of Light. We can see the rock changed its colour more at sunset. We woke up early to see the sunrise too. Apart from the cool, nice breezing weather in the morning,  the rock does not change …",4
Uluru,Yaroslav Andrushchenko,"It's an amazing place, there is something enchanting in it.  best visited in the early morning or before sunset.",5
Uluru,Stacy Leonettifs,"The park provided a good family outing. The park's grandeur and cultural importance were clear throughout the visit. We enjoyed the walking trails around Uluṟu, which allowed us to take in the details of this massive sandstone monolith. The …",5
Uluru,E K,"This is one of the unique experience that you will get in Australia.If you have the opportunity, you should definitely visit this sacred palce",5
Uluru,Zygmunt G,Life experience!  The only one odd is that climbing for Uluru is limited to (let say) once in 2 weeks because of protests of locals A.,5
Uluru,Paul Vivas,"This is the most scenic place in Australia. If you have a chance you have to come here and see this giant rock.
Note I booked a sunset and sunrise tour, and actually only managed the sunset, …",5
Uluru,Youngkyo Suh,"Just a huge rock but you better see it with your eye. I personally laghed out loud when I saw this rock, because it is unnaturally big and so surrealisitic.",5
Uluru,Sven,Being here was such a blessing i loved the walk around and hiking to the top was definitely worth it.,5
Uluru,Kevin Cheung,The home of Uluru and Kata Tjuta (Olgas). Absolutely stunning. Would be great if national Park tickets could be purchased online to reduce the lines at the entrance to the national park.,5
Uluru,Garrie Douglas,"I first visited in 1968 and returned many times since then. The latest was 2022. A must-see, at least once, in your lifetime. Respect the place, the plants, and its people.",5
Uluru,Ashkin Cerrah,Amazing you must visit can do walks at your own pace great variety of activities different level walking depending on how long and your fitness level,5
Uluru,Shantanu Halder,Great place to visit and for camping as well. Would be nice if the camping facilities were a bit more up-to-date. Can't wait to visit again. Would 100% recommend.,5
Uluru,Dallin N,I loved this place. It's so picturesque. I drove 5 hours from Alice Springs and the route was pretty cool too.,5
Uluru,sylvia luglio,"Great experience, but was very cold and windy, make sure u rug up this  time of year June, easy walk.",5
Uluru,James McMahon,Was absolutely amazed by the scenery available here. Having it rain on Uluru and seeing the waterfalls made the trip spectacular.,5
Uluru,Ben M,A special place. Stared at Uluru for 3 days straight and still in awe of it when we left. Do the full base walk (if able) and visit Kata Tjuta for even more knowledge and appreciation of this incredible part of the world,5
Uluru,AngryApe,"Absolutely beautiful place, fantastic views. Camel rides near Uluru are brilliant, all the staff Yulara are very knowledgeable and friendly. Absolutely must visit area of Australia.",5
Uluru,Jesse Stevens,"While out by uluru. This is a must stop on your way either in or out. Just as grand as uluru the 3 hour walk is well worth it.. did you know these rocks are connected to uluru underground. True fact.. there are hidden valleys, beautiful …",5
Uluru,Michael Cooke,"Worth travelling the long distance to visit.

Facilities vary, depending which part of the Rock you are visiting. …",5
Uluru,Ben HUI,Got to know a bit history of the Red Centre of Australia ;) and learnt that there's why only sunrise and sunset tours ;),4
Uluru,OZZY VIC,"Everything is over priced, you really gotta be keen to come to see a rock
I suggest doing a helicopter tour or fixed wing aeroplane, and sunset dinner bbq a must.",4
Uluru,George Djuric,"The ""Uluru Base Walk"" is a must if you visit the National Park. Unfortunately did not get a chance to see "" Kata Tjuta - the Olgas""",5
Uluru,Bill Fisher,Simply amazing getting to see Ayers Rock and Kata Tjuta up close.  Pictures don't even begin to do it justice.,5
Uluru,Kris 景鸿 Wong,Magical natural beauty. The 10.4km base walk is wonderful. Drinking water filling stations along the route.,5
Uluru,Sanket Thakare,Australian experience is incomplete without this place🙂. …,5
Uluru,Pandy Dimitrios,"Palya to Uluṟu-Kata Tjuṯa National Park & Yalara town, what a great experience doing the walks and learning more indigenous culture.",5
Uluru,Neil Banek,One of the most wonderful places that I've been to and a definite highlight for anybody traveling Australia,5
Uluru,Frank Smith,"A spectacular visual feast, and a must do trip. The park entry fees are over the top, but I got over that in a hurry!",5
Uluru,Paul Mall,"Me and my boys climbed it, i climbed it 3 times while i was there, and my wife had walked the base walk. The room we were in was lovely and the food was great at Yulara. Really recommend it to anyone looking for a challenge, a great view and a lot of annoying flys! Great place!",5
