nama_tempat,user,review,rating
Nitmiluk,Sharon Ellis,Beautiful cruise across 2 gorges. Plenty of cold water on board to keep you hydrated. Lovely short walk to the second gorge. Captain was full of knowledge throughout the trip. Well worth a visit.,5
Nitmiluk,James Whisker,We did a canoeing excursion and had a great time. The gorge is beautiful and it's easy to canoe to the end of the 3rd gorge. 4 stars because the price was ridiculously high,4
Nitmiluk,Heather Barr,"What a lovely place to visit. Guide was very knowledgeable. Before we got on the boat we were given a bag with a drink, banana bread,biscuit and a mandarin. It was a surprise to get the bag of food, but thank you.  The 3 gorges we went down were all different.  I would recommend this to everyone.  A great morning out.",5
Nitmiluk,Barrie Naylor,Definately with a visit but only way to see properly is to take a helicopter ride over all 13 gorges,4
Nitmiluk,Lorraine Kinn,"Good if you are interested in rock formation and the depth of water in the gorges
Gorges",4
Nitmiluk,R M,Katherine Gorge is a must place to go while in the NT. We drove from Darwin on a day trip down to Katherine to make our visit. It’s worth the drive. The boat driver/guide was fantastic. Great commentary with a good dose of Aussie humour.,5
Nitmiluk,katie kay,"Beautiful.
Gets very hot and remember sunscreen.",5
Nitmiluk,gasgasLex,"What can you say about the Katherine Gorge area except its beautiful and worth visiting, obviously everything is a bit more expensive but thats tourism, also cant drone for awesome sunset photos even though the place was empty .",5
Nitmiluk,Trevor Pahl,Great spot to see and take a cruise. Did the 2 gorge cruise.,5
Nitmiluk,Antonio Quattrocchi,"We did the sunset cruise, boarded boat 4:30pm back to the Jetty 8:30pm, beautiful scenery, guide was very knowledgeable, then came the food, WOW, what the chef created in such a small space was outstanding, I always dread paying good money …",5
Nitmiluk,David Lynas,Can't wait for the boat trip tomorrow 🤪 …,4
Nitmiluk,Roger Van Gramberg,"Did the 2 gorge  tour. Informative tour guide/ cruise pilot. Well, run tour a must if in Katherine. Allow 2 hrs.",5
Nitmiluk,David Maddison,"Stunning! A week after we visited, the gorge was closed to visitors due to the biggest rains in almost 2 decades. We were only able to traverse the first of a set of gorges via boat as the river had already significantly swelled. Beautiful contrast between rock, water, flora and fauna.",5
Nitmiluk,Matthana Mcinerney,"Amazing place to visit. We're camping here for a couple nights and went on the boat cruise through gorges.
Multiple walking trails and bike trail right to door steps.",5
Nitmiluk,julie blanch,Absolutely stunning. Not to be missed.,5
Nitmiluk,By The Sea Oils Lisa Duncan,"An incredible experience.  The boat trip was informative,  entertaining and humbling.
The meal was 5 star and service was amazing.
I will definitely go again",5
Nitmiluk,Kurt Hansen,Amazing place! Really hot with little shade thus to early in the morning. We went at 9am and was already 35degrees. Any later and we would have struggled has it just gets to hot. As is a national Park you can fly drones but I doubt of anyone would mind,5
Nitmiluk,Lyn,"Today we had a great afternoon climbing the gorge, great scenery.  Had lunch at the Cafe before the walk which was 1.8 kilometres.  At least we're fit. 😃 …",5
Nitmiluk,Emily Dutch,"There’s a lovely walk up to a lookout, but bring lots of water.. it’s hot!!! And you’re not allowed to swim in the first gorge. So we took a boat ride up to another gorge and kayaked up to the swimming hole. It was beautiful but an …",3
Nitmiluk,Helen Rymer,Loved katherine gorge. As we were here during the end of the wet season we had to board our boat at the ramp which 2 weeks prior was totally under water. They have a cafe to sit and relax afterwards. At the park at the visitor centre it is …,5
Nitmiluk,Adie Klein,"Being in the wet season, access to the upper gorges were restricted, so a alternative tour was offered.
We went through the first gorge by boat, looked at some rock art on a cliff, and …",5
Nitmiluk,Steven Wellington,Friendly staff and food. Boat tour guide had great knowledge of the Gorge and its seasonal nature.,5
Nitmiluk,Jia-Fu Yu (Rex),"Must visited while you are in NT NP.
Stunning gorge. And many track you can choice to walk.",5
Nitmiluk,M,"A nature's wonder! Beautiful walk and breathtaking scenery.
A must do activity if you are in Katherine, Northern Territory.
There are few hiking circuits for you all hikers. Make sure you have proper …",5
Nitmiluk,david adair,"Walked to look outs, nice views with a decent track and stairs.",4
Nitmiluk,Carlos Camacho,Beautiful scenery and amazing views. Plenty of water stations along the trails. People were polite and friendly. Most trails are used by both foot and Bicycle traffic.,5
Nitmiluk,Carole Smith,Had a wonderful tour today with a very informative and interesting guide would recommend this tour the photos don’t do it justice it’s a beautiful place,5
Nitmiluk,Keith Christ,"Stunning what more can one say

Plenty of parking …",5
Nitmiluk,Tanya Potter,"Absolutely loved this, best tour guide, can't remember his name, very informative, saw quite a few crocodiles, highly recommend",5
Nitmiluk,Karen Carstens,A very pretty place to see sadly I arrived to late to go for a walk to the gorge. The next day it Rained all the roads were closed to get to Gorge.,5
Nitmiluk,Karen Drummond,Simply spectacular and some great exercise to boot. No one told me of the thousands of bats lining the river. It's free well signed extra parking for us Vance's. Bring the fly deterrent!,5
Nitmiluk,Indo aussie asian,We visited during December. Flies swarmed us from all direction and were sticking to us like there is nothing else in their world unlike us. Don't forget your insect repellent. many places to see in one spot. Its worth it in the end. …,5
Nitmiluk,Chawis Chamnarnkit,"Fascinating, were only there for a quick 1 day tour, would have been great to spend more time there, but keep in mind that it is a 4 hour drive from Darwin (at Safe speed), and it’s really hot during October - November. So make sure you bring plenty of water!",4
Nitmiluk,Frank Whelan,Did the 5k loop walk. Great kudos to the tradies who did the steel and stone work on the steps up to the lookout over the Nitmiluk Gorge.,5
Nitmiluk,Joyce Daw,Beautiful and certainly worth taking 2 boat tours thru connected gorge as it becomes more narrow.,5
Nitmiluk,LBW,Stunning scenery. We did the 3 gorge boat trip and had an amazing experience. Must be done if visiting.,5
Nitmiluk,Caroline Roberts,"A must see if you are in NT, stunningly beautiful. We went on the boat cruise and saw 2 sections of the gorge including some ancient rock paintings.",5
Nitmiluk,CarolynA A (CarolynA_Au2020),"Great place to visit, lots to see and do.  We did the helicopter flight as the cruises were all booked on the day we were in town.  The visitors centre has a great Cafe and interesting displays about the heritage of the area.",5
Nitmiluk,Dom Phelan,Awesome relaxing experience. The guides were full of recalling fascinating stories about the Gorge.,5
Nitmiluk,Angela Ziemann,Amazing place. Went on cruise to the Gorge in the morning . Very entertaining and informative. Went on walk to lookout. Steep and rocky with lots of steps.,5
Nitmiluk,Joann Buckley,Nitmiluk is a must do we did the 2 gorge cruise it is incredible the guide on the boat was great gave heaps of info if its not on your to do list it should be,5
Nitmiluk,Marz,"3 gorge boat tour, with swim in the Lily Pilly Billabong",5
Nitmiluk,Paul Mcnamara,"I was disappointed that the cultural tour was led by an Argentinian backpacker, not an Aboriginie. There was not an Aboriginal Australian to be seen working on their land even they own the area. An unpowered caravan site cost $80.00 per night including the fee to enter the Aboriginal land. That is $560 per week to enter the land.",2
Nitmiluk,Chris Linnane,Absolutely 💯 arrived ad hock rolled up checked if any seats available on next cruise and got 2 . Iam glad we went on it. Breathtaking views and great communication with tour guide …,5
Nitmiluk,Susie & Ernie Garbagnati,Great place to visit. Completed the Baruwei Loop walk. A must see. Stairs and platforms well designed and fit into the landscape.,5
Nitmiluk,Stefan Kleynhans,"Great mountain bike tracks and amazing views! Definitely not for beginners, with some rough and technical sections. A few water tanks along the way to refill at, so be sure to bring a bottle or backback. …",5
Nitmiluk,Harold Wiegers,We cycled from gorge to gorge and absolutely loved it. Best mtb trails of the nt! Parks staff were unfortunately busy trying to get as much single use plastic in the park as possible. It blows my mind that places like this still have …,4
Nitmiluk,Gavin,"Did the butterfly Gorge, Lookouts and loop. Not one of the great national parks but the views are noice. The walk to BFG is tough not sure the view at the end is worth it.",3
Nitmiluk,Anicka,"Was so excited to visit this knowing that we are going not in the season, however most of the walks were closed but the look out and the Southern Rockhole were open. …",4
Nitmiluk,marguerite sparkes,Nitmiluk gorge cruise was excellent,5
Nitmiluk,Shirley Cleal,Amazing experience.  We went on the 2 gorge cruise this morning.  Excellent staff and commentary.  Highly recommend.,5
Nitmiluk,john- Ryan,"Amazing place, well worth the visit. Boat cruise through the gorge with local guide explaining the history, yes very good",5
Nitmiluk,Bryan McGlade,The visitor centre is huge and inviting. However not really sure why it's where it is as it's still some distance from the launching place for the boat ride and doesn't offer any view of the gorge. So what is the point? Food and tour …,3
Nitmiluk,KaCe,Katherine Gorge - words & photos really can't do this breathtaking place any justice. The sheer beauty and history of Katherine Gorge is something you need to experience for yourself. Being surrounded by the cascading gorge faces and seeing …,5
Nitmiluk,Ricky Pinnington,"Another beautiful place in this big backyard we call Australia.
Superb scenery and a definite must do when staying in Katherine.",5
Nitmiluk,Caroline Goessler,Absolutely fantastic. We took part in the Sunset dinner cruise and it was simply amazing and we also did the 30min chopper flight. Both a must do.,5
Nitmiluk,Donald Henninger,Booked Katherine Gorge River Cruise through the Katherine i-site in the CBD. Ensure to allow sufficient drive time to allow sive time  to the center and walking time from parking to dock about 600 meters. Paths are sealed and follow the terrain downward.,4
Nitmiluk,Hais H,"Wow. Unfortunately wasnt warm enough to take a dip in Edith Falls, however it was a beautiful place to explore. Worth making the trek and spending the day. The visitors centre is in development when I visited and can see that will be something amazing when completed.",5
Nitmiluk,Anna Sear,"Absolutely fantastic, we did the three Gorges and swim. The crew were exceptional they really knew their stuff",5
Nitmiluk,650thunderbolt,Beautiful Gorge. Facilities are great. Informative guides.,5
Nitmiluk,Donna Anthony,Great cruise website says to bring swimmers but swimming not available on all tours,4
Nitmiluk,Rhett Ericsen-Miller,A pleasant boat cruise along calm waters through giant cracks in ancient sandstone. Got some cultural info along the way & great views for reflection photos.,5
Nitmiluk,Angela Todd,Was beautiful boat trip recommended the tour guide was great,5
Nitmiluk,Chu Teoh,A pleasant and well run centre. Good amenities and cold water cooler for you to fill your containers.,5
Nitmiluk,Annette Laurie,"Stunning location, great river cruise , take the three gorge tour because you get to swim in the Lillypond Falls at the end and it is just luscious.",5
Nitmiluk,Tim Hanrahan,We had to cancel same day and received a full refund after sending a medical certificate! And great contact all via phone & an after hours line,5
Nitmiluk,Laura K,"Most confused I’ve been following maps, takes you to a tourist centre not directly to a gorge or anything unless you are wanting to book a tour. The centre does give you a lot of local information though but I was looking at sightseeing. …",3
Nitmiluk,Brian Grindley,Just beautiful. We stayed at the gorge camp grounds for a 1 night stay and it was soo peaceful and enjoyable we ended up staying an extra night. The 2 gorge river cruise was beautiful and do suggest you do it if you stay there.,5
Nitmiluk,Daraius Battiwalla,Katherine Gorge is a very fascinating place. The cruise on the river on Gorge one and two is very picturesque. We saw a crocodile trap for the first time.,5
Nitmiluk,Axeman's Fishing Adventures,"Amazing location, a must see if in the NT. Loved the boat cruise through the gorge.",5
Nitmiluk,LCM Ho,"Beware high water prohibits entry to most of the park. Boat cruise limits to gorge 1 only. Consider over $110 pp , may not worth it.",4
Nitmiluk,Mick 'n' Anja Burrell,"We stayed at the Gorge for just over a week and enjoyed every minute. All the staff we met were friendly, professional and knowledgeable about the area and the local people and clearly enjoyed their job. This is not a place to rush into …",5
Nitmiluk,Jason (Somebody),"What a fantastic place to see nature. You can sit and take it all in and time will pass by and you will be relaxed. Do the walk/ climb, its worth it.",3
Nitmiluk,Kathy Sanger,"You cannot get photos of anything unless you take a boat tour or walk upto the lookout. You cannot get a pass out there, had to come back into town and ring to get the pass. Not worth the trouble.",2
Nitmiluk,Tim Whiting,"What a fantastic spot that showcases what Katherine has to offer and a definite must see while your out there. If you get the chance definitely take the cruise and if you can physically do it, explore a few of the tracks. If you can't manage a big walk at least check out the lookout spots.",5
Nitmiluk,CS Chin,Spectacular river cruise. Recommended to those who love nature,5
Nitmiluk,Ruth Addlem,"Beautiful place, amazing walks and breath taking waterfall! Great spot to swim and relax in the middle of the walk.",5
Nitmiluk,Leigh Kelly,The Katherine Gorge Tour is one I won't forget for a lifetime to come. It was amazing hearing local stories from our Indigenous guide and the scenery is second to none. It was just a pity we couldn't swim as it was just after the wet season and the water holes hadn't been cleared for swimming yet.,5
Nitmiluk,Nuwantha Rodrigo,"Amazing cruise. Need to buy tickets in advance. It was hot, so take plenty of water, a hat and apply sunscreen before you go. Boats have onboard water and toilet facilities. The guide provide interesting information all throughout the tour. You need to walk about 400m from one gorge to another.",5
Nitmiluk,Jessica Muriel,"Was just ok. The interpretive centre was informative. The staff friendly. The flies, though, could carry you away.",3
Nitmiluk,Peter Dawson,"More outback wonder. Take a ferry tour. Our guides were great, filling us in on some of the Jawoyn people's heritage in the area. A peaceful place with lovely sights.",5
Nitmiluk,Lộc Hứa,Such as beautiful place ! Should try if you ever travel through Katherine,5
Nitmiluk,Renai Pearce,"Beautiful spot. Most tracks were closed. Make sure you take a hat, good shoes and water",5
Nitmiluk,BazMel14,We did the half day canoe. Fabulous place.,5
Nitmiluk,Bill Martin,Fantastic place to visit. Tour guides were friendly and professional. The tour was spectacular and the cultural center was informative and clean and tidy. Must visit.,5
Nitmiluk,Eveline Bayu,"Beautiful view. They have a cozy cafe with  good coffee, a souvenir shop, an art gallery, caravan park, and a big parking area. The staff at information are nice.",5
Nitmiluk,beng jayanata,Katherine Gorge is about 3:30hrs drive from Darwin. Beautiful scenery after moderate hike up to the Baruwei Outlook.,5
Nitmiluk,Steve Smith,"Did the 7am dawn cruise. Worth the effort, amazing atmosphere and great knowledge by the guides.",5
Nitmiluk,Lissy P,"I love Southern Rockhole for swimming, and Nitmiluk Gorge is stunning. You can purchase tickets online or at the visitor centre for the boat to bring you in and take you back from Southern Rockhole. Alternatively, you can walk into the …",5
Nitmiluk,Dennis & Alison Bant,Beautiful. The Gorge walk is lovely with great views,5
Nitmiluk,Paul Mahagan,Great place to visit. Beautiful Gorges and scenery.,5
Nitmiluk,ian white,Lovely boat trips up the gorge. Some walking between boats and to get to the boat ramp,5
Nitmiluk,Hayden Ching,"Amazing view and place to visit! For those more adventurous, give Pat's lookout a try, you won't be disappointed!",5
Nitmiluk,Hejor,"Nitmiluk tours. Fantastic! Short cruise through gorge 1, short walk to the 2nd boat. Knowledgeable guides, accommodating, fairly comfortable. Water, sunscreen, hat etc mandatory.",5
Nitmiluk,K Edwin,With Rona and limited number of people. The place was quiet and beautiful. Been here before but did the cruise only this time. The best part of the year to do the NT - the dry season.,5
Nitmiluk,Ellen Moore,Absolutely stunning place and great guides if you decide to do a cruise. We'll worth a stop.,5
Nitmiluk,Darren Hetherton,Best experience I have seen and the tour guides were incredible,5
Nitmiluk,Dave Mac,"Simply beautiful.  Amazing walk to the lookout.
Well worth the visit.",5
Nitmiluk,Dann Fazekas,"Nice cruise very informative guide great scenery, bit of a walk from 1 Gorge to the other, not for people with mobility issues",4
Nitmiluk,Michael M,Fun place and well worth the visit. Long drive from Darwin but road ok - allow the right time - at least 3.5 hours. Easy to find and good parking. Guides are excellent and polite. Efficient set up. Russ - our guide was very good value and …,5
Nitmiluk,Anne Grossmith,Nice walk around the Gorge with boat cruise or helicopter flights available.,5
Nitmiluk,Brad McCoy,"Incredible place. The gorge is beautiful. Loads of good walks around. It gets hot even in the middle of the dry season so you need to head out early. Campsite is good, excellent amenities. The whole place is a bit overdeveloped for my liking though.",5
Nitmiluk,David King,Lovely early morning ride up the gorge peaceful and beautiful,5
Nitmiluk,Ross Carins,"Probably the most impressive thing to do in and around Darwin, a long but worthy trip to see this.",5
Nitmiluk,Peter Zem,Great place to spend a relaxing afternoon cruising up and down the Gorge,5
Nitmiluk,Allan Pratt,Very interesting and spectacular place steeped in interesting history.,5
Nitmiluk,Joe Valente,Fantastic experience. If you are in the area it is a must do,5
Nitmiluk,Venus Key,A big walk for 60 year old. They need drinking water at the bottom of the walk.,4
Nitmiluk,Clélia Gomes Bispo,"Renting the kayak was the best choice, so peaceful and the Gorge are just beautiful. I loved it so much",5
Nitmiluk,Linda Thompson,Did two Gorge tour and loved it. Very informative.,5
Nitmiluk,Kikoprincess Li,Words cannot describe how beautiful and full of history this place is,5
Nitmiluk,Shane Withers (Shano),"Gorge is absolutely spectacular. Highly recommend the canoeing.
Self guided half day canoe along the gorge.
Some experience required as very limited instructions but magnificent views. …",5
Nitmiluk,Praful Shah,"Beautiful, serine, sceniec, words cannot describe. I will visit again",5
Nitmiluk,Nigel Scott,"Gorgeous scenery, relaxing part of a long day trip from Darwin",4
Nitmiluk,Greg Browne,"We did the wlk to butterfly Creek, it was so good and such a nice walk. Edith Falls and the upper pools there are one of the best. I highly recommend a visit and doing both walks.",5
Nitmiluk,謝昀芮（Es 依斯）,"Food is good. Only at information's staff are very nice. Others staffs are impatient.🙄🙄 Then, the details is not clear. …",2
Nitmiluk,与太阳有约,"Sunset after canoeing and swimming, a fantastic day.",5
Nitmiluk,Darren Golding,Love it did a cruise on Gorge 1 and Gorge 2,5
Nitmiluk,Deanne Geary,Everyone should see this beautiful place at least once.,5
Nitmiluk,Richard Lewis,Three gorge tour informative and had a great swim with the crocodiles,5
Nitmiluk,Margaret Busuttil,Beautiful park well kept lovely views,5
Nitmiluk,Stephane,"Wonderful walk!
I recommend doing the 6km loop, heading first in the opposite direction from the gorge. That way you start with the climb, walk across the upper part and reach …",5
Nitmiluk,Geoffrey Johnstone,We did the the 3 gorge cruise.  The tour guide was professional and informative.  Parking was available.  Best 4 hours of our holiday.,5
Nitmiluk,Leonie Musgrove,"The gorge is spectacular and deserves a 5 star rating, the boat trip was crowded and due to seating arrangements, couples couldn’t sit with each other, unless you paced it out between gorges or got to the dock 1 hr early so it gets a 3 star. Guide was good. Great Cafe at the end!",4
Nitmiluk,H C,Good sightseeing point for knowing more about NT history,5
Nitmiluk,John Gallant,"Nitmiluk Gorge is beautiful, especially from a canoe. Well worth a visit",5
Nitmiluk,Andrew Forman,Done 4hr boat tour. Was awesome. Great views. Although bit on pricey side.,5
Nitmiluk,Kitchy,Such a special and amazing place,5
Nitmiluk,Craig Anderson,"The misses and I just loved Katherine Gorge another thing ticked off the bucket list, the only down side it was a heat wave when we where there in the middle of October 2023 and almost all the walks where closed because of the extreme heat. …",5
Nitmiluk,Michael Greig,"If you like cruises its probably ok but as regards swimming its a 9 km hike to the closest spot, and even then it is currently ""not recommended"". No swimming in the river neat the parking.  The hikes are pretty long. Also all along the river adjacent to the parking area, picnic area are tens of thousands of pretty smelly bats.",2
Nitmiluk,DNA K,"Many interesting walking tracks, a nice kiosk with a small museum and a shop that sells indigenous art.",5
Nitmiluk,Bronwen Vearncombe,As a British lady I have to complement the visitor centre for their delicious tea - proper tea leaves and lovely flavour.,5
Nitmiluk,Holger Nord,"Great views, great walks!",5
Nitmiluk,Donna O,"Interesting trip on the boat lots to learn
Striking scenery
Fruit bats",5
Nitmiluk,Campbell Docherty,Great place to visit. We saw two Fresh Water Crocs and a Tree snake as well as the Rangers flying down the Gorge in a Helicopter. The light really effect how you see it. Coming  back was way better for photos.,5
Nitmiluk,Gita Sun,"I went for sightseeing with the boat 🚤 tour. The skipper was super friendly, and honest.
He provides cold water, & make sure we stay hydrated. …",5
Nitmiluk,Gemma Macpherson,"Seems to be mainly focused on long hikes or expensive boat cruises. Other than a 5km loop walk which has short sections of views then long section of graded road with no views, its all 10km+ walks. Disappointing to not have more options or for the upper gorges to be more accessible.",Unknown
Nitmiluk,M P,"Not hike friendly, accommodates people who wish to drop 200 bucks each on a tinnie. Very average. Walk 12km to a decent view.",Unknown
Nitmiluk,Tricia (Tricia),Excellent information centre. Spectacular scenery. Loved the 2 hour Gorge cruise with very good commentary. Highly recommend!,5
Nitmiluk,Ralf Schulz,Great place to visit ! Don't miss out !,5
Nitmiluk,Simon Guerin,"Without a doubt, one of the highlights of any central or northern Australia trip. The geology is stunning. The history of the Jawoyn people is amazing to learn about and their story goes hand in glove with the history of the Katherine …",5
Nitmiluk,dariusz wisniewski,"Nice, safe to swim.",4
Nitmiluk,A T,Amazing place with lovely scenery especially with the boat trips,4
Nitmiluk,rosie crooks,I saw a photo of Katherine gorge as an 11 yr old and fell in love and swore to myself that one day I would get there.....took me 50 yrs and it was worth the wait. Breathtaking. Nat was a great guide. Engaging and knowledgeable . We did the …,5
Nitmiluk,Toh (玩家),5 hour return way to reach Butterfly Gorge,5
Nitmiluk,Matt Apeldoorn,Horribly signposted. Views are ok without being amazing. No one at the help desk until 3pm about enquiries. Ridiculously long hikes to see gorges. You'd have to spend a week here to do all the hiking properly and be Ridiculously fit. Also now requires a park pass to visit which is understandable.,Unknown
Nitmiluk,Sarah-Jane Lee,Bucket list destination lived up to expectations,5
Nitmiluk,Joanne Russell,Amazing place which we enjoyed from Katherine end and from Edith falls. Beautiful crystal clear water in a natural environment. Both camping areas were fantastic. We also very much enjoyed the 2 gorge tour by boat,5
Nitmiluk,Roger Webb,A must see when in Katherine. Spectacular is an under statement.,5
Nitmiluk,A Taba,"The boat trip is way overpriced, so we opted for a walk on the top of the cliffs. Some parts are OK, but the views from the cliff are really nice. It may be tough to get there though, particularly when very hot. Water can be found along the way - just don't forget sunscreen!",4
Nitmiluk,Corey Butler,I would NOT recommend camping here. The campground is not secure at all and the guests were terrorised at 1:10am by hooligans doing burn outs in the powered sites area before going into the pool and drinking with their portable speaker …,Unknown
Nitmiluk,Frederick,Beautiful sunrise tour with a very knowledgeable and pleasant guide; unhurried and patient; seats wet on the boat and nothing to wipe them dry so we got our pants wet before we had moved! Excellent breakfast before we took off and a hot cuppa that was most welcome and well organised. Dry seats on the boat would be nice!,5
Nitmiluk,Nathan W,"Stunning gorge, hard to get to unless paying for helicopter  flights or boat trips. A few walk will get you to section. Some of the provided maps are hard to follow.",3
Nitmiluk,Bob Cunningham,"Two gorge trip was all we could get into cause we left the booking a little late. Great experience, would have loved a longer trip. The canoe hire looked like it would be fun.",5
Nitmiluk,Leon K,"Very nice scenery with a lots of wildlife such as crocodiles and a variety of bird species. The guides of the boat tour are nice and informative and explain a lot of points in detail. However, the only problem I felt was that tour did seem …",4
Nitmiluk,Sharon Scurr,"Cruising the mighty Katherine River through the soaring, majestic cliffs of its beautiful gorges is a ""must do"" on any trip to the Top End of the Northern Territory. I have visited Nitmiluk Gorge many times and it never disappoints.",5
Nitmiluk,Richard Nicholson,"A spectacular trip up the gorge.
Would love to come back and see it in the wet season",5
Nitmiluk,Colin Nicholas,Great for 1st chopper ride,5
