nama_tempat,user,review,rating
Kakadu,Loz Laurel,OMG.. amazing ..so deserving of the World Heritage Listing. The birdlife plants wetlands escarpment waterfalls goes on and on. If you are a photographer you'll wet yourself.  Yellow water cruise early morning is the one to take. Was there in late December so lush and green.,5
Kakadu,Alan Scarisbrick,"We spent two days at Cooinda Lodge. Day one was an impressive cultural experience, with a trip to The Visitor Centre and Ubirr rocks for the remarkable ancient rock paintings. …",5
Kakadu,Johanne Mears,"It has so many natural wonders. However when we visited in mid May most were still closed and even the few that were open were only accessible by 4WD, so for us, slightly diaspointing, but that's the natural world. To be sure of access wait till June or July.",4
Kakadu,Robin Eriksson,Beautiful park with so many diverse environments to visit. We have to go back more times to see all areas and revisit the favourite spots. Lots of history and wildlife to experience. A must visit if you travel to NT.,5
Kakadu,Scotty Fazen,"We went today with Never Never safari tours headed by Chizo. I recommend using him as a guide as he knows all about the fauna and Bush Tucker in the area and is very knowledgeable about the paintings.
Oh he also puts on a good lunch 😊😊😊. …",5
Kakadu,André Bryder,"Kakadu National Park is a biodiverse and enormous national park. It is known to be home to 2.000 plant species and a very rich wildlife. I would strongly recommend going to Ubirr, where unique ancient aboriginal rock art can be seen. Nadab Lookout was also a highlight, where the area can be seen from a scenic viewpoint.",5
Kakadu,Sarina Haynitzsch,"Do not purchase a park pass before going to a visitor center! We did by a week ticket for two adults before entering, cause everywhere where signs that you should, only to figure out shortly after in one of the visitor centers that all …",Unknown
Kakadu,William Hanrahan,This park is huge with loads of plants and animals to see. The Parks and Wildlife website is full of great information to help plan your trip. Be careful of water crossings and dangerous crocodiles. The main Arnhem Highway is sealed bitumen …,5
Kakadu,Gordon Jessup,"Definitely worth spending at least three to four days exploring Kakadu. Amazing diversity of landscapes, flora and fauna. Some great swimming spots in the southern end too!",5
Kakadu,Patrick Hanna,Very nice place to go and spend a few days visiting. I spent three days there and there was a lot to see and do during that period. But make sure to bring an insect repellent: so many flys over there!,5
Kakadu,Marcus Port Mac,"I'm mixed on Kakadu. If you want to see waterfalls or are short on time/money I'd go to Litchfield National Park, as it's closer from Darwin,  the roads are nearly all sealed and the waterfalls are great. Kakadu costs $100 a weeks pass for …",3
Kakadu,Ondřej Plotycia,"The most expensive national park in Australia, I think it is overpriced. There are many national parks same or better and cheaper. Also you have to pay extra for camping. …",3
Kakadu,Rise 2901,"We visited Kakadu and loved it. We took a guided tour on the Alligator river and loved it.
You are definitely going to see many crocodiles.",5
Kakadu,ashley bennett,Great place to spend a week plenty to keep you entertained from watching crocodiles at the crossing into Arnhem land. If you intend to see Arnhem land you will need to get a permit before entering. Worth while jumping on a tour with the local indigenous people very informative.,4
Kakadu,Kateryna I. Mazurenko,Big but the views are mostly the same. And a lots of biting insects even in dry season. Would be interesting for those who's curious about aboriginal people. Better go to Litchfield for nature,3
Kakadu,Arden Sloane,"Beautiful, a must see for anyone visiting the Northern Territory. Gunlom Falls, Yellow River and Ubirr in particular are standouts.
Try and get to Ubirr early (8am early) because it gets flipping hot and the …",5
Kakadu,Terry Veling,"When you buy a Park pass, check to see what parts of the park are open. Many of the major sections and billabongs were closed during our visit. It was a bit frustrating not knowing this information when we purchased our pass online.",3
Kakadu,Jensen Chua,"A must-do , must visit when in the Top End. In fact, this place might the reason why you visit the Top End. Do take the early cruise ..and soak yourself in NetGeographic moments!  A UNESCO world heritage site indeed!",5
Kakadu,Martina Kindsvater,Gullom Falls is very beautiful. Yellow water cruise super recommended! You can find animal around and you have nice options for accommodation.,5
Kakadu,Dianne Krygger,Most wonderful time in the NT in Kakadu National Park. Must see Maguk waterhole. Mary River was beautiful too. Incredible. I would recommend Britz Sprinter 4WD van to take you anywhere. Look forward to coming again.,5
Kakadu,Marty Goldstein,"Ahhmaziinnnnggg! Loved Kakadu, best National Park experience ever. Yellow river boat cruise highly recommended. We saw so much wildlife, ticked all the boxes.",5
Kakadu,Daryl Roberts,"Excellent.
Amazing experience.
Stayed at Hawk Wilderness Lodge and did tours with Kakadu Cultural Tours. They were great, personalised experience and really took care of me.",5
Kakadu,Marina de la Fuente,"Amazing national park. It has everything to satisfy every taste. Culture (aboriginal rock art), nature, wildlife... a must in Australia. Top spots: Gunlom infinity pool, Nourlangie ranger walk, Ubir sunset and the sunrise wildlife cruise (Yellow Water Cruises) to see the crocodiles and birds waking up.",5
Kakadu,claydoc1,Very disappointing.. over hyped.. most attractions closed.. goto Litchfield instead,Unknown
Kakadu,Mozinoz_ Digital,"Kakadu NP. has serenity yet there’s a tinge of danger ever present due to the harsh environment. The Aboriginal park rangers with their unique connection to the land, illuminate the rocks, trees and wildlife through sharing personal stories …",5
Kakadu,Patrick Barlow,A very spiritual experience.,5
Kakadu,MD Sajedur Rahman Roni,"Kakadu National Park, in the Top End or the Northern Territory, is a World Heritage Site and one of the planet's great wilderness areas. Covering more than 19,840 square kilometers, Kakadu is the largest national park in Australia and the …",5
Kakadu,Jan-H. Mo,"Litchfield's bigger brother, Kakadu National Park is a must see. It has to offer some stunning nature as well as flora and fauna. Beyond, it gives interesting insights into Aboriginal culture, history and traditions. You are better of with a 4x4 as more remote waterfalls can be reached but also without it is a must. Recommended!",4
Kakadu,Gary Hughes,What a better way to escape Melbourne’s cold winter - 30C days in Kakadu National Park - superb flora & fauna - such friendly ppl 😀 …,5
Kakadu,廖韋鈞,"Awesome national park, if you are a person who likes eco-tourism, it is recommended to come here to participate in local tours, there will be a very professional tour guide to explain the ecology of this national park!",5
Kakadu,Regan Turner,There are great rock art and views to see. For me it didn't live up to the hype. A lot of the facilities are run down and looking tired. You aren't allowed to bring dogs although there are lots of dingos and wild dogs around. Prices for …,3
Kakadu,Wenzz X,Omg amazing placing to visit  wildlife everywhere  so many things to see on the wildlife tours make sure u take sunscreen and a hat and water  it gets a little hot on the boats but the savannah and the wildlife are amazing,5
Kakadu,michael watson,Fantastic National park to many beautiful swimming holes wonderful wild rivers plenty of crocs don’t go in the water unless signs saying it’s ok,4
Kakadu,Graham Andrew Oliver,It might be the bigest national park in Australia but with Jim Jim falls closed if it was not for the helicopter ride it was alot of driving for very little!!!,3
Kakadu,Ian Fletcher,"Southern side of Kakadu has fantastic waterfalls. Tracks are in reasonable condition, although caravaners/4x4 drivers are way too fast for their ability and a serious danger.",4
Kakadu,arash tayebbi,The best place to visit. Amazing nature Amazing water falls everywhere beautiful,5
Kakadu,antonio ventosa,"Disappointing vs. expectations and with unprofessional staff at the Garnamarr campsite who ruined our opportunity to visite the falls.
We went in the dry season on the 28th of June 2024 and all the falls were …",Unknown
Kakadu,Nick Eddy,"Visited in April coming to end of wet season, as to be expected many walks and access areas closed, still loved what we saw, disappointment was the road to Boulder Creek Falls walk/pools was not signposted so we missed it. Rangers at Mary …",4
Kakadu,C,"An unforgettable time, the stories, wonderment, exploring the various painted  sites, Cameron at Kakadu Air helicopters
Great roads to get around what a totally enriching experience for the soul",5
Kakadu,Mmac,Very long drives to anything which is cool and all. Love the camping. Would be great to get some better info about certain locations. Did a few long hikes (hours) to find signs saying closed. But beautiful vistas and locations. Would love …,4
Kakadu,Shona Hopper,Great bush camping and walks. Excellent info and education around the walks and rock art sites. The cultural centre is brilliant. The Guluyambi cruise on East Alligator River was also brilliant.,5
Kakadu,Mary Brown,"So sad so many places in kakadu are closed. We came a long way to experience this beautiful place, have to just dream about it. Enjoying camping anyway",3
Kakadu,Robyn Drayton,"What an amazing Day.
Todays journey is heading to Cahill Crossing and sunset at Ubirr.
Last time through here was dry season again with a scorched landscape. This time …",5
Kakadu,Diane Sherwood,Very disappointing to discover on arrival that most of the Kakadu highlights are closed. It is the middle of the dry and we can't visit any waterfalls. When you buy your expensive parks pass on line you should be told that these places are closed. Should be renamed Kakadon't.,2
Kakadu,Minhajur Rahman Rifat,Camping in Merl camping and visited the rock art jabiru. Exciting places,5
Kakadu,Brittaney,"This park is one of my favorites in Australia. There are a lot of flies, but the scenery is worth it. Bring lots of sunscreen!",5
Kakadu,Mandelhart (Mandelhart),"If your staying at Jabiru then your probably here to check out the surrounding Narional Park.
Plenty to see and do. Would recommend 4wd to access areas that a conventional car cannot",5
Kakadu,Henrik Janer,Unique wildlife and nature. Visited during the dry season. Perfect for bird watchers and birding.,5
Kakadu,Paddy Mann,"Great place to visit after the wet season and the waterfalls have opened back up, not much to do in the wet at all",5
Kakadu,Peter Ziemann,Poor facilities which are not well maintained. There was no wow factor and we had much better experiences at other national parks. $50 entance fee and half the park is closed mid April.  Litchfield national park was so much better and free. …,Unknown
Kakadu,Nika Houkes,"Beautiful national park. Really rather hot, even in the dry season. The wildlife and nature make it well worth it though.",5
Kakadu,Pierre-Alexandre Suin,"Amazing National Park just a few hours from Darwin. The landscape is amazing but the perks of this park are the aboriginal culture and rock paintings and the wildlife (birds, crocs, insects, fish...). One of the must if you're in Darwin!",5
Kakadu,Murray Thomas,Beauty fed by perennial springs from Arnhem Land. Immense diversity of life under active management from a joint Government-Indigenous body. Truly a joy to see. If you wanted crocodiles here's the place to be.,5
Kakadu,M,Great place to visit if you are in NT. Only one little shop to buy drinks and snacks. Toilet facilities available.,5
Kakadu,Anthony Mikati,"One of the most beautiful, peaceful places in Australia I've been to and incredibly diverse birds and wildlife",5
Kakadu,Locochew K,"Couldnt put a word for the beauty of nature.
recommend to do a tour . can't miss anything.
Amazing views.",5
Kakadu,Mariane Hill,So much to see. We had a fabulous time.,5
Kakadu,Dana Hooshmand,"Spend at least three days in the park and leave one unplanned. Get a 4x4 that can go off-road and at night time, it'll cost a lot more but (predictably) take you to the best places in the park. Don't worry about dinner, you can get that …",5
Kakadu,Jason,Not quite as good as Litchfield but costs 40$ (!!!) a person. Attractions are far apart from eachother and the best are 4wd only. Camping is cheap which is nice. Still a must for anyone travelling the NT.,3
Kakadu,J S,Very enjoyable. Spend a couple of days. Fish the causeways. Dodge the storms. Take as many photos as possible. And clean up your rubbish. Excellent place to spend some time.,5
Kakadu,Derek Quach,An amazing area! I managed to get an arial view of Jim Jim falls and the twin waterfalls. I went down the Kakadu river boat and the tour was very funny and very informative. It was unlucky that there was only one crocodile I saw from the …,5
Kakadu,Pat,Excellent views and culture. Swimming is restricted to croc safe areas. Recommened.,5
Kakadu,Alfred Diesing,The history and the talks to the elders made my day. Also Cahill crossing. What a site to see salties in there natuaral habitat. Sun set at Ubrii outstanding,5
Kakadu,Rainer Winkler,"Amazing place. So many beautiful places to visit and see. Great cruises, lookouts, paintings, waterfalls, walks etc.",5
Kakadu,Jennifer Wilson,It's beautiful very beautiful it's one place I would recommend if you'd like to find yourself,5
Kakadu,Yvonne Davidson,"Love it took 4 x 4 track the best, will be going back to check out more of what Kakadu has to offer.",5
Kakadu,Nathalie Menzel,A lot of roads wear still closed in may  so we couldn't sea a lot but there are still a lot of beatiful lockouts and the aboriginal rock paintings are very interisting.,4
Kakadu,Maureen Cheung,"Incredible sceneries, creatures and culture. Unfortunately, many roads were closed and we couldn't access the famous Twin falls, Jim Jim fall and some art sites.",5
Kakadu,Leanne Gangell,We had the best time .so beautiful to see .it was just amazing,5
Kakadu,Mick Duck,One of the best national parks in Australia. Crocodiles and beautiful waterways. So much to explore,5
Kakadu,Robert Jacobs,Had great time in the dry in September. But a little less when I went back in April as most things were still inaccessible except big four wheel drives. Best to go in June I believe.,4
Kakadu,Lynne Philp,Always worth a visit. Although very busy during school holidays.,5
Kakadu,Heather McClellan,It's a very beautiful place but the hundreds of tourism guide groups really ruin the experience. Wouldn't recommend if you actually want to enjoy the beauty of the land and read about its history.,2
Kakadu,Randy Randy,Amazing. I hear a lot of it is now closed to the general public but it's still awesome,5
Kakadu,Kevin Fraser,Soon good it is still untouched or spoiled,5
Kakadu,BazzA F,"Loved this place too much to see plenty of crocs and untouched amazing wild animals
It should be in your bucket list highly recommended",5
Kakadu,Roseanne Hogarth,"Loved it, well worth the effort to visit and join a walking group of really see the special place",5
Kakadu,Luke,Over priced and underwhelming. Facilities were dirty. Most of the walking tacks were closed and the ranger guided walk was hopeless. Not sure where all the money goes in this place. Info centre didn't really know what basic activities were …,2
Kakadu,Adeline Alexa,"In Australia’s largest national park you may find historic landscapes with thundering waterfalls, lush rain forests, wandering wetlands, distinct wildlife and ancient rock artwork.",5
Kakadu,Thy Nguyen,"Disappointed with my experience considering Kakadu National Park has been on my to do list for a very long time. While I understand the value of this space for the indigenous community, there is still much that needs to be developed and …",Unknown
Kakadu,Rakesh Rahman,Great spot for a weekend run with fam! We've had picnic as well one time. Must visit!,5
Kakadu,Dietmar Schade,"Not a nice national park. Only a bit nice landscape.
After the trip, locals told me that the visit isn't worth it. I agree.",2
Kakadu,Ali Pottinger,"Beautiful natural pools, amazing wildlife, wonderful rock art.",5
Kakadu,Karen Norris,A must see once in a lifetime,5
Kakadu,Karlie Jade,"This place is magical. The aboriginal rock art is unbelievable,the scenery is to die for.
Cahill crossing is the best also, loved that experience, croc central.",5
Kakadu,gastronomicrice,Yellow water cruise is a must go here. Also don't miss the Ubirr rock art and walk as well.,5
Kakadu,Elise Kenny,Amazing place! So many special and breathtaking things to see. Could spend a week or more exploring,5
Kakadu,Ash James Farmer,One of the most amazing places on earth. If you do end up going here I can almost guarantee you'll die happy.,5
Kakadu,Outback Images Photography,Great wildlife experience and many camera opportunities for scapes.,5
Kakadu,Barbara & Ken Wilson,Kakadu NP infrastructure seems somewhat run down and park lacks energy since our last visit 10 years ago. Nowhere except Corroboree Park either on the Highway or in Kakadu for the traveller to purchase a hot coffee or snack. Cafes and …,3
Kakadu,Elizabeth Moran,Beautiful place to experience a free walk with friends and family’s where you are connected closely to restaurants and pubs to enjoy afterwards.,5
Kakadu,Kev Carroll,"Enjoyable stay, great memories and saw lots of wonderful things.",4
Kakadu,Darrin Clark,"Great experience , worth the trip for the cultural lessons.👍 …",5
Kakadu,Muhammad Umar Aslam,"Nature's beauty lies in its endless colors, peaceful rhythms, and breathtaking landscapes that inspire the soul.",5
Kakadu,Beata Seta,Great,5
Kakadu,Michael Bouda,Amazing experience. If you time poor and have the budget - just fly in and out! Worth the cash,5
Kakadu,Gary Barber,A must see!,5
Kakadu,Hannah Louis,Best place to visit family and friends. Had a great time here. One must visit this place once in a life time.,5
Kakadu,Tristan Zhu,"Very nice place to go, enjoy the different life style.....",5
Kakadu,Linihila Lini,"Whatever you do, and no matter how many days you stay in Kakadu National Park, get ready to be amazed! It's definitely one of the most beautiful national parks I have visited in my life. It's not only the biggest territorial park in the …",5
Kakadu,Phil Crimmins,"Simply amazing
Gunlom falls is a great campsite and beautiful waterfall and plunge ponds",5
Kakadu,Simon Wood,"A major disappointment .
We finally made it back to Kakadu after 24 yrs since our first visit only to find all the falls and swimming holes closed and they have been since approximately …",3
Kakadu,Stephen Baxter,Fantastic place. Loved everything especially the Rock Art. #dokakadu,5
Kakadu,Georg Gundacker,"Spent there 4 days in November 2023. not much to see, most „attractions“ where closed and in total the park is totally overrated. The service in the Cooinda lodge was rather poor compared to the prices they ask for staying there. We left one day earlier as planned. I would not recommend to go there, Georg",2
Kakadu,daryl webb,"Lots to see, having your own 4x4 is a bonus",4
Kakadu,N vdW,"Beautiful park. Too bad only 20% of the park seems to be open; Ubirr, Aboriginal centre and the rock shelter art 08/05/23.
Fun to see so many wild animals like horses, wombats, birds and snakes.",4
Kakadu,Margaret Williams,A very relaxing place. The scenery is beautiful,5
Kakadu,James Donna Wells,Great place hot showers and toilets were ok  camp grounds where nice and flat big fire pits plenty of wood around but. Make shore you plenty of fresh water as there none at camp sits and need it for the long walks. I do think if you pay a national Park pass $40 each adult the camp grounds should be free but overall we enjoyed it 😎 …,4
Kakadu,Ross,So much to see and such a beautiful part of the world,5
Kakadu,Erwin TB,To be honest very disappointed Expected something special for me it wasn’t,3
Kakadu,Paul Barker,So much to see and do I took off one star as the road conditions of the dirt roads was horrendous. …,4
Kakadu,Craig Burnard,"We did free (book online) Ranger guided tours at Cahill Crossing and Ubirr. Natasha aka Tash,or Nat, did an outstanding job!  Not only is her immediate family custodians of Kakadu but her endearing personality, humour, knowledge, grace, …",5
Kakadu,Tosca Mulder,"A beautiful place to visit, although the drive to get there is very long and at times a bit monotonous the trip on the Yellow Waters cruise was spectacular. The staff were friendly and shared a great deal of information about the ecosystem …",Unknown
Kakadu,Sarah Hunwick,"Wonderful experience!
Stunning scenery, lots of picnic table and toilets areas.
We had one day and it was enough time but for families I would recommend two days.",5
Kakadu,Alex Ivanovic,Being on 2wd makes this for a forgettable experience. We went to all the sites accessible and nothing was really memorable. Aboriginal tour guide who's asking for respect for their people and culture never showed up to do the guided tour- …,2
Kakadu,stephen betheras,Only Jim Jim Falls open way to far and dangerous to walk to the pool All other falls with pools shut Last there 4 years ago signs at Nourlangie and Ubirr unreadale middle of dry and Tourist season no guides on weekend obviously too lazy to …,Unknown
Kakadu,Jo S,"Amazing, must take the yellow water cruise",5
Kakadu,Kathleen Robin,Our cruise on yellow waters was wonderful our guild Greg was the best,5
Kakadu,Kornel,"Not much to see in may. Charging money for enterance and campgrounds witch is quite a lot. Didn't see any waterfalls just, rock arts.",3
Kakadu,Claudia C,So much beauty! If you're able to travel all the way to northern Australia then go visit this national park. This is a world heritage area and is the biggest national park in Australia. Here you can check out Aboriginal rock art who are …,5
Kakadu,Bet Petrie,Lovely National Park with great attractions particularly if you like walking/ hiking. The walks ranged in difficulty from easy to difficult but each track had good information at the start so you can judge your ability to complete it. The …,4
Kakadu,Pei Jun Quek,"Took a 3-day package with a local adventure agency in Aug 2013. Superb experience traveling in 4WD, trekking over giant boulders, swimming in the fresh water, eating kangaroo meat and listening to the local guide explaining about the aborigines. Highly recommended.",5
Kakadu,Y L,"Its a huge! i spent 3 days with my friend in the park, but felt quite rushy, lots places we didn't get time to visit, it was BEAUTIFUL, magic, have waterfalls, rocks, aboriginal culture and countless amazing landscapes. Still be careful the …",5
Kakadu,Michael Greig,"Great experience. Motor car falls still has water. Majuk too, and is more spectacular but busier.  Morning walks are best as its hot. The rock art is impressive. Mosquitos are bad at Yellow River but we saw 2 crocs. Jabiru tourist centre is …",4
Kakadu,Joël Kalpram,"Live here for the last 5 years and wishing for it to be many more years yet. I’ve learn to love this area. The water holes, waterfalls, fishing, rock-arts, indigenous knowledge and traditional arts & crafts are all of the things that make …",5
Kakadu,Helen Blasko,What a wonderful world we live in. An amazing place.,5
Kakadu,Sabine Christa Lange,Magic place for nature lovers,5
Kakadu,Cheryl Lippert,Must take a yellow water cruise.  It's so fabulous and you will see tons of wildlife including crocs up close. Also do the hikes to see the aboriginal cliff art.  Words can't explain how sacred the area feels.,5
Kakadu,Ethan Noble-Green,One of my favourite places in Australia,5
Kakadu,Lyndy_2026,Indescribable. Unique. Sunrise Yellow water billabong cruise was truly great. Scenic flight one hour with Kakadu air is a must. Kakadu is ENORMOUS. Wish we had found more indigenous people to talk to. Drink 4 litres of water a day with hydra lite. Bucket list item for sure. Glad I went.,5
Kakadu,Jacob k,"Darwin+Kakadu in December wet season is highly not recomended. 70% restraunts ""closed"", Kakadu had 3/4 of tourist destinations closed, Jim Jim falls apparently not open for ""3yrs"", best attraction in Darwin is the under ground oil tunnels …",2
Kakadu,Tanguy D,"Huge deception.. pretty expensive for what you get, most off road tracks were closed, get the impression on being scammed as it took us only a day to visit the different places... When you sell full price entrance, we are waiting for at least a good part of the attractions opened.",2
Kakadu,Nathan Weyn,Spent 40 dollars for entry just to find out most things were closed. Sunset at Ubirr was amazing but apart from that it was a big disappointment and waste of money.,2
Kakadu,Angela Marshall,We did a caravan trip through Kakadu National Park and it was unforgettable! The scenery was incredible and I found the Aboriginal artwork deeply fascinating. I see it's been mentioned plenty of times in these reviews but.. prepare for the flies!!,5
Kakadu,Rene Hartmann,"Never Been there
But from what I heard
It's a very incredible amazingly beut place
Thinking of getting engaged there.",5
Kakadu,Jonathon Schade,What a great location. If you want to see it properly make sure you stay somewhere in the park. It is too far to drive from darwin for a day trip. The river cruise was fantastic. Seeing crocs in their natural environment is way better than …,5
Kakadu,David Lindeman,Just WOW..so much to see..we stayed at Kakadu caravan park..it had everything,5
Kakadu,Chris Hodson,An awesome experience. The Yellow Water Cruise was great.,5
Kakadu,Mary Harris,Always wanted to have a look from the air - amazing!,5
Kakadu,Paul Williams,"Hi, we stayed in the lodge as part of a party. Lodge was fine, is early season maybe & some building work going on - but was not a problem. Then in morning had a 2 hour cruise for the birds & Crocs. That was excellent, but as am English I …",5
Kakadu,Tony Wu,Fantastic place. Haven't enjoyed a trip like this place for a long time.,5
Kakadu,Neil Reynard,"- bush fires run rampant throughout the park, and everybody's reasoning is that it is Aboriginal tradition and culture.
- very little signage to most of the attractions, limited accommodation options …",2
Kakadu,Mikaila Gaskell,"Hard to describe how wondrous this place is. Take a tour of the aboriginal rock art, go for a cruise on alligator river to spot crocs and learn about the traditional ways of the lo cal communities. Incredible wildlife, birdlife and plant …",5
Kakadu,Alastair Clouston,Lots to see and all those crocodile and all that rock planting 🤔 left the mind wondering …,5
Kakadu,Mike Barrow,"Taste of Kakadu early May is great
All waterfalls and rock pools closed but rock art open we had an entertaining and informative tour of Nourlangie. Thanks Johnny and Oscar our local aboriginal …",5
Kakadu,Jamie Hay,"Despite the hefty forty dollar entry fee this was still an excellent destination. The rock art sites are stunning. Some wonderful bird life, lots of great rock formations and nice walks, waterfalls and rock pools.",5
Kakadu,Tony,Done a few trips into Kakadu over the years. Always enjoyed the amazing natural wonders.  You can find a secluded quiet camp site if you're willing to look hard enough. The facilities at some if the bigger sites are always of a high standard.,3
Kakadu,Brad H,A must visit for anyone looking for the real outback experience!,5
Kakadu,Robyn Peard,Awe inspiring. Beautiful. Incredible and detailed rock art with the spiritual connotations was enlightening. The passion of the locals talking about their land is wonderful to hear and feel. Yellow waters is worth a visit.,5
Kakadu,Maria Dzunkova,"Such a beautiful and peaceful place! The high tourist season in from June to October, but we visited in end March and there was no rain at all, tough it was still very hot. But perfect conditions for taking a water cruise and observe …",5
Kakadu,Timothy Djandjomerr,On to me make sure that I will be there how it's going to be home for a way that in mind that I can get there and tell them about it very clear about story never told me that I have been a great time with you family and friends have a nice …,5
Kakadu,Stephaen R. Nutthold,"Came to collect endangered animals, stayed for the nice views. Word on the town was that the near-extinct Palos Verdes Blue Butterfly was flying in for Winter hibernation in the mangrove trees of the park. I've been in the business for a …",4
Kakadu,Jessica Hemingway,"It's beautiful, the staff at Bowali visitors centre were friendly, helpful, and happy! The park itself is a treasure trove full of amazing, wonderful and educational sights! We are so lucky to be able to enjoy such sights!",5
